OBJECTID,Tract_N,SPA,SD,CD,totUnshelt,totShelt,totPeople,Shape__Area,Shape__Length,GlobalID
854,209810,4,1,1,12.725,10,22.725,154571.418701172,1644.42078180882,6e766be0-5c04-46cb-94e1-8d783742b856
855,209820,4,1,1,6.507,0,6.507,179432.977172852,1736.11143593509,e145e0e8-562c-48ec-b724-4bbc188a3fff
856,211000,4,3,4,13.144,0,13.144,2669870.6451416,7654.98263818963,58598118-f2b5-41b6-8bd3-7d94645bfbd6
857,211120,4,2,13,32.52,3,35.52,568269.953735352,3212.58700583283,5c6bfe90-2206-4570-abb5-bee2147dcf7b
858,211121,4,2,13,4,0,4,221859.697143555,2292.12913379404,037b6ee9-5770-4918-90d4-7ce11ae841fa
859,211201,4,2,13,0,0,0,139788.622070313,1499.69191605535,7b44869d-039e-466b-bbac-8ca78391a3b9
860,211202,4,2,13,6.304,0,6.304,179525.408752441,1696.114462912,58003dec-4ca7-4d90-9c3e-b3ba4b2a48fa
861,211310,4,2,13,10.483,0,10.483,144030.417541504,1524.76169161722,acaf72f7-7e15-4ea9-bc22-2a4291d11b2d
862,211410,4,2,10,1,0,1,271344.772827148,2288.35539654674,0b44f8f8-8fab-4d24-b494-d418d76a9359
863,211420,4,2,10,16.338,0,16.338,381747.224304199,2560.73612832303,fb7ec2e4-5d08-463e-8e95-48d47338e08a
864,211500,4,3,4,11.705,0,11.705,908481.23449707,3989.44561182633,7abafffb-ad98-4dd8-b465-cb54436672d3
865,211701,4,3,4,2.676,0,2.676,652526.007629395,3214.44827459066,f33e6dff-db3e-4f9e-9b70-789afb5e63aa
866,211704,4,2,10,7,0,7,185515.648925781,1753.3047169458,a60cb776-42a6-481b-9015-50b303de84dd
867,211802,4,2,10,37.706,0,37.706,326010.879333496,2421.93774197735,e493d06a-65f7-4f9b-8887-f624f5736e3b
868,211804,4,2,10,5.052,0,5.052,186300.698120117,1730.49373768988,d083976e-b2c5-4e29-b2c2-60e4511da818
869,211910,4,2,10,0,0,0,138216.46673584,1491.98359582897,002507df-a4a5-4101-891b-1154b3f6e649
870,234501,6,2,8,10.275,0,10.275,753387.95300293,3889.48079578217,c5b3160d-2c4f-4d8b-8c93-a192ad4af834
871,234502,6,2,8,11.739,25,36.739,555591.895263672,3548.35246036336,cbe8548f-4943-491e-b745-a979bd757ddf
872,234600,6,2,8,28.212,8,36.212,1303640.28161621,5352.39787734581,65cb0b22-9b10-4875-bf1d-b0083bc88148
873,234700,6,2,8,17.667,0,17.667,744206.946289063,4526.59389123419,c35386db-6fcc-4a83-a68a-8abc4043c9a3
874,702901,5,4,11,11.831,0,11.831,3783767.55444336,7860.22515695755,b3d3e1ea-622f-4bef-81d5-c39e039e7832
875,234901,6,2,8,2.831,0,2.831,326039.008666992,2420.92810014286,ca588e27-de44-4b77-990a-1ea55e6e6f5d
876,234902,6,2,8,10.57,0,10.57,445205.617492676,2991.66252832645,5cb61585-1b1e-480d-bcbe-941cf63afb04
877,235100,6,2,8,11.58,0,11.58,1178180.06652832,5385.46276067869,7f7a4bb4-d4fa-46b4-8371-1e67ca1ef6b9
878,235202,6,2,8,25.363,0,25.363,853161.984375,4030.0607281498,57af5e35-3026-4ddd-a0a4-01e254d5b160
879,236000,6,2,10,10.309,0,10.309,4015203.18951416,9603.53452960836,5985dcda-faf6-42c1-9e85-0d8be40258e6
880,236100,6,2,10,17.381,0,17.381,1151693.61303711,4484.41739548257,f4c3ca95-7417-4f06-9e2a-38636c4445d4
881,236203,6,2,10,47.151,0,47.151,321867.281188965,3205.60195345928,720da684-78df-4053-918e-bdcec8fe67e4
882,236204,6,2,10,6.512,0,6.512,228941.738098145,2024.98247582322,259253a1-eeff-4d48-b123-37cb7e8a5d28
883,236400,6,2,8,2.831,0,2.831,1315667.1918335,5840.79821724893,68a78dde-32d6-4dcc-a88e-58a515e8d1fc
884,237102,6,2,9,16.043,0,16.043,457622.019287109,2749.17204723233,e52fe78c-8a72-4687-ab00-6a4d3cb40c6a
885,237201,6,2,9,15.449,27,42.449,454312.399719238,2711.83124809224,1128c38a-ac25-4640-8e91-934bf6aa494a
886,237202,6,2,8,49.028,0,49.028,1105949.07122803,4384.59488763375,42ec72a8-fa42-4e5f-b64e-7e1092110bd5
887,237300,6,2,8,35.561,0,35.561,1003222.04730225,4099.9490669772,45ad9634-6a84-4549-b7f3-198fe3f7e6b7
888,237402,6,2,8,28.318,0,28.318,522378.615661621,2936.16466892618,cd6d08ad-5e64-4709-b24b-3a032a0a5901
889,237500,6,2,8,4.256,0,4.256,348211.75567627,2504.22538826752,9157903f-dd59-495d-950e-05104078b9c4
890,237600,6,2,8,12.918,0,12.918,505354.625,2888.59569126922,730a39c7-062c-47f6-b75b-1da11a171666
891,237720,6,2,8,10.333,0,10.333,325869.284362793,2663.28356083084,a546e737-fded-4886-b850-7242bd37a395
892,237800,6,2,8,9.155,0,9.155,976635.339538574,3991.95974721511,abf61131-e541-4cb5-a99d-8de4d3c365e9
893,238000,6,2,8,26.304,0,26.304,1681787.97167969,6351.47555143363,fb609b2a-722a-40f4-8b18-b60492f766a3
894,238100,6,2,8,0,141,141,985590.50769043,4048.68570783536,c3f7e308-3e60-433c-88d1-683c8713c76f
895,238200,6,2,8,14.739,0,14.739,1026734.36712646,4215.76636801962,ee5aeafd-418c-488b-b7c7-44f22f3be8e0
896,238320,6,2,8,27.005,8,35.005,470559.73449707,2937.30890059747,2a14c574-5560-444e-ae95-f79074a4ad8f
897,238400,6,2,8,18.28,0,18.28,1303537.6763916,4849.42185353544,8ba6a316-f63c-4941-859f-5657e14785db
898,239202,6,2,9,66.419,106,172.419,1274985.34405518,4885.31985362927,77b30190-fe9f-441a-ae85-b70d8d8bb1ce
899,239310,6,2,9,26.846,0,26.846,535210.760314941,2953.02934822405,735dfef1-07d6-45ab-b27f-e248cfb64519
900,239320,6,2,9,1.831,0,1.831,347803.147277832,2526.95793793334,35483f32-f428-4b78-a0e4-8fb0e6e7566b
901,239330,6,2,9,57.575,0,57.575,984602.228881836,4144.03359635901,83896fd3-47aa-415c-924c-0ba959619b53
902,239502,6,2,9,30.725,0,30.725,512804.62689209,3300.73969350181,4926cf42-8e71-4717-afae-4d6e1f6bf988
903,239601,6,2,9,29.135,0,29.135,423102.841369629,2927.34564965712,9cdd99e6-a030-47c5-8dc3-2e3011163ef4
904,239701,6,2,9,11.111,20,31.111,415560.190917969,2857.93391762118,678fe099-2f04-44d7-8453-ac31ff191e41
905,239702,6,2,9,72.848,0,72.848,483129.749450684,3034.02599870828,4161fa9f-9266-4884-b53a-f88f9a187d96
906,239802,6,2,9,5.184,0,5.184,610760.426025391,3432.57291115147,802cc5e6-4060-435d-afbf-f5730f8a8d97
907,240010,6,2,9,9,0,9,589845.663391113,3726.13852186609,6af87e84-bbc7-4e92-a0e9-9963d69356ba
908,240020,6,2,9,25.348,0,25.348,722101.504577637,3919.8162619793,959662d4-9d2e-4bf6-baca-f6567af2381a
909,240200,6,2,8,101.816,268,369.816,747309.759277344,3444.17186933363,6ad8d325-8a66-4187-ad07-f0dcb0614f0c
910,240300,6,2,8,38.773,0,38.773,816166.30090332,3660.37910630124,aec7d4ac-2c32-444f-bf59-15bca10d202f
911,240402,6,2,8,11.29,0,11.29,606261.820129395,3394.0821075824,1b6e0dcc-414d-47d0-9cdd-9adaaaa26495
912,240500,6,2,8,27.493,0,27.493,814776.937072754,3741.30646590602,eb86b762-c381-43b2-b218-3a0063010942
913,240600,6,2,8,22.111,0,22.111,676145.535461426,3444.0850210433,ec1dd42d-63be-4014-9dc6-e9e2da9e8327
914,240700,6,2,8,19.526,1,20.526,1198945.72155762,4569.34911372056,ae573366-248c-4279-8622-896582b70502
915,240900,6,2,8,31.314,0,31.314,1062202.91589355,4291.56616995195,2ddbbf37-2031-4cf4-8a20-8cdb24634cc1
916,241001,6,2,15,9.29,0,9.29,910675.256164551,5534.33140914052,166b37ea-1866-4257-83c3-0dcc17a8d3e0
917,241002,6,2,15,18.136,0,18.136,710353.840576172,3951.06076054334,d6e41c9a-c404-4855-846e-dcec59f83277
918,241120,6,2,8,3.526,0,3.526,665475.671020508,3539.60605535502,46c1c3eb-e3f0-4eca-9b24-0dde630e6a6d
919,241201,6,2,8,10.846,0,10.846,486984.162353516,3106.08876621434,94704f03-31cb-40ea-a4c4-71a17915d2ee
920,241202,6,2,8,17.749,0,17.749,1166145.56481934,4280.68242877782,b217da58-e274-47ec-9f15-a9832bbb2c1e
921,241400,6,2,15,30.45,0,30.45,583571.71496582,3240.52792536449,9bb204aa-14ef-4af6-a349-deb8710299ef
922,242000,6,2,15,14.584,0,14.584,647748.80657959,3211.70318418043,96d878e0-c009-400c-b2ba-0db915a58ac7
923,242100,6,2,15,22.039,0,22.039,274350.710266113,3201.18853048347,e1bab0ce-3a05-43ea-8614-485f9bde734c
924,242200,6,2,15,10.121,0,10.121,815274.717041016,3943.9206466398,c0269039-6ab3-4f9f-bc1a-a2676ce38a7d
925,242600,6,2,15,9.507,0,9.507,476644.840698242,2792.20768365035,8b31b05c-9e01-4b2b-89c1-64718ce0ed52
926,242700,6,2,15,18.155,0,18.155,1019311.72515869,4382.85944304188,34db8d3b-1ff0-4421-b2e0-da815dd62ac3
927,243000,6,2,15,16.662,0,16.662,716287.562011719,3382.25570066635,c10229cc-7fd7-402c-ac7b-6f749f614313
928,243100,6,2,15,13.763,0,13.763,607904.608154297,3258.22086124612,6cda89b7-1afe-4f56-82e4-cc6e6b86eae4
929,261101,5,3,4,0,0,0,6682876.31079102,18570.9462167103,b0ddc96c-c839-43a5-955b-1491b5d35879
930,261102,5,3,5,0,0,0,7964385.13458252,15860.9989067541,7c2d12a5-4f52-4a0d-8db6-ffb2370cd502
931,261200,5,3,5,0,0,0,7599695.87548828,16940.0361833768,4859411e-2e14-4f3f-9012-53e9d576c6a6
932,262301,5,3,11,0,0,0,13051332.1477051,21187.0427612997,d3acb815-f011-4421-b1b6-4b232187db91
933,262302,5,3,11,0,0,0,3086818.6105957,9613.78734401958,d076139d-9d13-4042-911b-2f1a18b27cda
934,262303,5,3,11,1.628,0,1.628,2604477.26019287,7908.8722680956,d6502868-4674-41be-bef6-e93bc39d3193
935,262400,5,3,11,0,0,0,11297620.9484253,21966.9618333621,03e9d89a-7976-4c77-b99d-eb792bd10769
936,262601,5,3,11,0,0,0,3667300.34863281,10070.3555197714,182dfc39-7e7c-4e2e-aafe-ee9d343a0d9d
937,262604,5,3,11,13.618,0,13.618,5595290.92993164,14856.9088771494,506a43fa-c36e-4175-b2da-137163e8a5ec
938,262704,5,3,11,55.078,0,55.078,1759295.0637207,7033.87764914608,4ebf32ba-14cf-4271-9c62-ff22e16cd7f7
939,262706,5,3,11,13.246,0,13.246,2170360.34881592,6431.69479447727,6c7b4e41-a0f5-48e9-a5ce-229d3d6a43d9
940,262802,5,3,11,21.217,0,21.217,3335345.08648682,11166.3265975594,d33e13a1-9b7f-4008-9253-991383de9f5b
941,264102,5,3,11,3.237,0,3.237,404423.155883789,3112.28462267901,ec6bce3e-6944-4dbb-8038-2a834f236284
942,264103,5,3,11,0,0,0,232217.900390625,2246.22608073209,a1af8a47-bf76-4f4a-8d05-f90c5787b91b
943,264301,5,3,11,13.676,0,13.676,421293.050292969,2656.29567813561,433b0b9f-476f-4da5-8889-ccf569dde9d8
944,264302,5,3,11,11.304,0,11.304,1708172.17962646,6614.47338649206,7f4414d3-1072-457e-ac60-a58e5d93c91d
945,265100,5,3,5,8.092,0,8.092,2366272.00689697,7188.60994301932,f8421fba-c55e-4fc1-8929-768778f7a335
946,265202,5,3,5,23.333,0,23.333,588582.326477051,3426.14305616056,3c058878-1490-47b4-8a52-70bee49e6e54
947,265301,5,3,5,3,0,3,1585318.89471436,6056.39180075691,2d1536bb-a485-47d4-a1f5-87b1852912c5
948,265304,5,3,5,0,0,0,130814.261474609,1736.75366332105,0a80c6cc-632c-4625-925e-d513e25ba2ae
949,265305,5,3,5,7.855,0,7.855,315133.42980957,3023.59257929928,7d75dd26-109e-45c0-9d36-f90ced86bbb1
950,265410,5,3,11,3.294,0,3.294,573297.060913086,4327.54028582947,456e2edd-109e-456a-82bd-6c5796592abb
951,265510,5,3,5,19.507,0,19.507,384277.648376465,2529.95238800131,79edd6b9-ae0d-4ade-a4df-6726873ba341
952,265520,5,3,5,75.608,88,163.608,769396.101196289,4009.88060333922,1023ec92-bd90-4cbd-aa9b-626b664c15af
953,265601,5,3,5,9.029,0,9.029,622523.934936523,3490.31230251175,7efd4e40-54d8-4ee0-8a07-b23d225b4c68
954,265700,5,3,5,11.029,0,11.029,1223179.9730835,4636.70194425084,042a5cc4-186c-469c-9b2b-063962308da3
955,267100,5,3,5,11.507,0,11.507,1105846.96624756,4350.45809869581,9877af45-0586-4442-b141-5db0ef1cbff3
956,267200,5,3,5,13.816,0,13.816,1179461.73321533,4518.17653377199,b0c3e60a-eb28-45d3-a08d-c70b6abd9ddd
957,262100,5,3,5,0,0,0,8823351.14556885,19805.2459429536,d77376cb-70b4-4023-aef2-67b10a702046
958,267300,5,3,11,26.555,0,26.555,431118.526306152,2647.20809696885,2e2c2ff1-8e3c-4ec0-a0e7-12cae8fd5fcf
959,267403,5,3,11,13.908,0,13.908,250249.84753418,2350.48912746685,d68c75a8-8630-4eaa-b0b2-aa02f9b40214
960,267501,5,3,11,60.503,0,60.503,454731.078430176,2766.40601570813,7481fe0f-b5c1-442f-ad03-7b4088b92d09
961,267502,5,3,11,10.97,0,10.97,439941.765930176,2663.27404993104,b110e1fa-b820-4a69-ad71-8cb3db158e80
962,267600,5,3,11,29.556,0,29.556,1268138.93554688,4575.68851245072,5830ec65-eb74-43d0-986d-2345ca17d653
963,267700,5,2,11,8.846,0,8.846,814579.155090332,3714.60579591338,09d1c538-ad5e-45aa-8428-32bf351c333e
964,267800,5,3,5,33.371,0,33.371,1154272.80078125,4544.08484270366,2c8c69e5-066f-427f-bf4f-3bf478765d5d
965,267902,5,3,5,3.246,0,3.246,779375.096191406,3925.03141186418,e8841d67-19df-4593-95e5-4286884fd2f6
966,269000,5,2,5,0,0,0,2300412.82702637,8717.03309503362,753f0bbe-29d8-46f2-a113-080a80d26727
967,269100,5,2,5,2,0,2,840046.134521484,3721.37969287551,d0953705-2a68-41f6-a61c-a9f458701201
968,269300,5,2,5,6.459,0,6.459,2229287.87310791,6117.05419651097,0fe124be-6d2e-4fb6-9e61-e66f0238f24a
969,269500,5,2,5,0,0,0,1393304.96862793,5276.23701115014,eab60bf9-96ac-4f1c-92f7-ed4b690f6449
970,269602,5,2,10,1.676,0,1.676,294312.400939941,2232.07338448441,9c1cc1fe-daf4-4a48-a08f-c53192ee915a
971,269700,5,2,10,0,0,0,907503.731262207,4501.72449657409,359b675d-7eaf-425c-be98-f9aaf56b7f1a
972,269800,5,2,5,0,0,0,455839.279663086,3658.12380833514,2b74201e-df73-4e3c-9292-fdb0d8fca7ac
973,269904,5,2,5,4,0,4,324296.464416504,2742.58046889906,6a9e7fdd-8ef5-4afa-9478-99ad44e37513
974,269905,5,2,5,10.662,0,10.662,258167.870300293,2216.85932863672,1353617a-9c19-4290-b67c-fb493904c1e9
975,269907,5,2,5,6,0,6,278303.28918457,2325.12966391961,87cabb15-7bbb-4c2c-8c7f-1a9bd5c735a0
976,270100,5,2,5,26.889,0,26.889,578679.530212402,4031.80776059394,ca3e445e-0323-4cd1-a2e6-0c4030a7ce22
977,270200,5,2,10,39.345,0,39.345,770803.782897949,4320.02871619412,d9bca986-1c9d-409a-a7e8-c72b91abfb67
978,270300,4,2,10,43.591,0,43.591,971388.377868652,4122.26795225357,1411e403-bb4b-4c7a-bae8-e621f7ce94e1
979,271200,5,2,11,6.966,0,6.966,529607.912109375,4165.48634398527,b4aac845-6a97-4d30-a52a-0765bf6048ac
980,271300,5,2,11,10.135,0,10.135,1465161.25219727,5892.42844172741,7da9cf56-30b7-44bb-a603-38ed15e614bd
981,271500,5,2,11,3.246,0,3.246,892127.120666504,3948.80867994326,d495200d-b4a1-4a50-987f-5aee15540d54
982,271600,5,2,11,13.323,0,13.323,921519.512878418,3807.24340112383,d87670ec-2aae-42f0-b29e-87de969b5858
983,930401,2,3,3,0,0,0,1401994.11053467,5486.95430715391,28ff7735-ed38-45c1-9bb6-b5d27437b2ab
984,980026,2,5,7,12.459,0,12.459,13893221.0653687,31020.5246013405,07890229-99c2-4326-b95b-a82c72450746
985,980028,5,4,11,38.338,0,38.338,17429639.9037476,24400.5985628183,d0635d6e-f9a5-4034-8d8f-e624fc273933
986,980031,8,4,15,7.324,0,7.324,6160029.56030273,34535.6193572066,606ef5a4-e60d-4057-aae4-83c08f0fda5d
987,111205,2,5,12,0,0,0,1158108.5057373,4480.38181314678,0818c43a-a05f-4947-9ad3-23f6dcad59d7
988,120030,2,3,6,17.517,0,17.517,357493.863769531,2411.95203838975,cd31d23c-34c3-4b30-b509-44bb97184006
989,214502,4,3,4,1,0,1,257131.937927246,2390.76139940315,5ff6946e-18e5-46a7-9fec-800ac71751ff
990,231300,6,2,8,9.899,0,9.899,658832.292663574,3247.09716513505,40452493-43a3-4402-8e27-26601c443349
991,123204,2,3,2,20.71,6,26.71,324758.223022461,2417.93762096926,1406e3dd-ba8d-4070-9ce3-7aa531d63aeb
992,128101,2,3,2,13.541,0,13.541,649958.393371582,3224.75005540077,e0f650b9-65fd-463b-8561-dbb38aaa5b67
993,143603,2,3,2,1.628,0,1.628,521660.52746582,4076.59636629547,677beb0a-fa8d-4a67-a2bf-96c9530df234
994,191120,4,3,13,23.618,0,23.618,380325.812438965,2554.44277166368,1bfa7b33-f9e0-41e5-81e2-074b1452bd91
995,192520,4,2,13,10.865,0,10.865,308398.417236328,2381.67803818464,99bc2d06-9c9c-4840-b437-811fd26c6a48
996,206032,4,1,14,15.951,95,110.951,992247.921691895,4152.67989887695,6f7712e4-e427-4af1-82b1-2576c209df2e
997,237900,6,2,8,8.077,0,8.077,982060.073242188,4047.07959299271,7c22c7c9-c263-4967-8940-4eb8d9da0593
998,265602,5,3,5,2.676,0,2.676,337689.428527832,2829.96445234624,5d8cd08a-ae62-4140-91eb-8898b3da1038
999,271902,5,2,11,3.831,0,3.831,927084.468322754,3881.81299901111,3e20df1c-9275-4143-9fb9-c96666c487df
1000,297201,8,4,15,2.831,0,2.831,403895.14465332,2519.05309341871,f39594de-e007-4ea3-8dbd-cbd369fe1b75
